Marker	Graph	Xaxis	sort
Bo9g075880.1	C09	22763688	59012
Bo9g075890.1	C09	22780494	59013
Bo9g075900.1	C09	22788390	59014
BnaC09g21620D	C09	22798605	59015
Bo9g075910.1	C09	22798605	59016
Bo9g075920.1	C09	22801065	59017
Bo9g075930.1	C09	22879634	59018
BnaC09g21640D	C09	22884144	59019
BnaC09g21650D	C09	22884144	59020
BnaC09g21660D	C09	22884144	59021
Bo9g075940.1	C09	22891931	59022
Bo9g075950.1	C09	22893022	59023
Bo9g075960.1	C09	22900026	59024
Bo9g075970.1	C09	22903335	59025
Bo9g075980.1	C09	22906459	59026
BnaC09g21690D	C09	22908323	59027
Bo9g075990.1	C09	22909694	59028
BnaC09g21700D	C09	22910910	59029
Bo9g076000.1	C09	22914902	59030
Bo9g076010.1	C09	22919260	59031
Bo9g076020.1	C09	22922640	59032
Bo9g076030.1	C09	22933673	59033
Bo9g076040.1	C09	22938317	59034
Bo9g076050.1	C09	22945810	59035
Bo9g076060.1	C09	22949439	59036
Bo9g076070.1	C09	22951471	59037
Bo9g076080.1	C09	22961939	59038
Bo9g076090.1	C09	22967581	59039
Bo9g076100.1	C09	22975100	59040
Bo9g076110.1	C09	22987058	59041
Bo9g076120.1	C09	22989162	59042
Bo9g076130.1	C09	22995825	59043
BnaC09g21760D	C09	23000258	59044
Bo9g076140.1	C09	23001110	59045
Bo9g076150.1	C09	23007952	59046
Bo9g076160.1	C09	23014745	59047
Bo9g076170.1	C09	23023447	59048
Bo9g076180.1	C09	23042199	59049
Bo9g076190.1	C09	23044977	59050
Bo9g076200.1	C09	23048103	59051
Bo9g076210.1	C09	23048949	59052
Bo9g076220.1	C09	23051846	59053
Bo9g076230.1	C09	23055072	59054
Bo9g076240.1	C09	23059646	59055
Bo9g076250.1	C09	23063024	59056
Bo9g076260.1	C09	23065645	59057
Bo9g076270.1	C09	23073443	59058
Bo9g076280.1	C09	23077014	59059
Bo9g076290.1	C09	23080010	59060
Bo9g076300.1	C09	23084010	59061
Bo9g076310.1	C09	23096239	59062
Bo9g076320.1	C09	23097136	59063
Bo9g076330.1	C09	23114703	59064
Bo9g076340.1	C09	23124980	59065
Bo9g076350.1	C09	23137704	59066
Bo9g076360.1	C09	23160240	59067
BnaC09g22250D	C09	23177549	59068
Bo9g076370.1	C09	23179259	59069
Bo9g076380.1	C09	23181049	59070
Bo9g076390.1	C09	23183717	59071
Bo9g076400.1	C09	23198068	59072
Bo9g076410.1	C09	23219468	59073
Bo9g076420.1	C09	23232472	59074
Bo9g076430.1	C09	23244213	59075
Bo9g076440.1	C09	23245351	59076
Bo9g076450.1	C09	23248304	59077
Bo9g076460.1	C09	23259889	59078
Bo9g076470.1	C09	23287377	59079
Bo9g076480.1	C09	23308608	59080
Bo9g076490.1	C09	23317899	59081
Bo9g076500.1	C09	23321291	59082
Bo9g076510.1	C09	23327078	59083
Bo9g076520.1	C09	23328913	59084
Bo9g076530.1	C09	23336477	59085
Bo9g076540.1	C09	23347942	59086
Bo9g076550.1	C09	23369394	59087
BnaC09g22430D	C09	23374842	59088
Bo9g076560.1	C09	23380583	59089
BnaC09g22460D	C09	23391309	59090
Bo9g076570.1	C09	23400789	59091
Bo9g076580.1	C09	23407335	59092
Bo9g076590.1	C09	23411661	59093
Bo9g076600.1	C09	23413843	59094
Bo9g076610.1	C09	23421680	59095
Bo9g076620.1	C09	23425381	59096
Bo9g076630.1	C09	23435001	59097
Bo9g076640.1	C09	23439413	59098
Bo9g076650.1	C09	23459600	59099
Bo9g076660.1	C09	23469928	59100
BnaC09g22470D	C09	23474807	59101
BnaC09g22480D	C09	23480256	59102
Bo9g077660.1	C09	23481163	59103
Bo9g077670.1	C09	23496379	59104
Bo9g077680.1	C09	23501888	59105
Bo9g077690.1	C09	23508370	59106
Bo9g077700.1	C09	23524678	59107
Bo9g077710.1	C09	23529945	59108
Bo9g077720.1	C09	23541246	59109
Bo9g077730.1	C09	23543726	59110
BnaC09g22560D	C09	23545644	59111
Bo9g077740.1	C09	23545700	59112
Bo9g077750.1	C09	23550230	59113
Bo9g077760.1	C09	23552984	59114
Bo9g077770.1	C09	23570521	59115
Bo9g077780.1	C09	23573989	59116
Bo9g077790.1	C09	23578179	59117
BnaC09g22610D	C09	23583010	59118
BnaC09g22620D	C09	23583010	59119
BnaC09g22640D	C09	23595405	59120
Bo9g077800.1	C09	23595405	59121
Bo9g077810.1	C09	23597819	59122
Bo9g077820.1	C09	23604410	59123
Bo9g077830.1	C09	23611418	59124
Bo9g077840.1	C09	23614319	59125
Bo9g077850.1	C09	23620029	59126
Bo9g077860.1	C09	23626121	59127
Bo9g077870.1	C09	23628548	59128
Bo9g077880.1	C09	23631485	59129
Bo9g077890.1	C09	23635833	59130
Bo9g077900.1	C09	23638282	59131
Bo9g077910.1	C09	23650871	59132
BnaC09g22730D	C09	23652566	59133
BnaC09g22740D	C09	23652566	59134
Bo9g077920.1	C09	23652774	59135
Bo9g077930.1	C09	23654485	59136
Bo9g077940.1	C09	23657362	59137
Bo9g077950.1	C09	23667059	59138
Bo9g077960.1	C09	23668273	59139
Bo9g077970.1	C09	23691887	59140
Bo9g077980.1	C09	23695240	59141
Bo9g077990.1	C09	23703984	59142
Bo9g078000.1	C09	23718912	59143
Bo9g078010.1	C09	23738105	59144
Bo9g078020.1	C09	23745184	59145
Bo9g078030.1	C09	23747911	59146
Bo9g078040.1	C09	23755444	59147
Bo9g078050.1	C09	23773607	59148
Bo9g078060.1	C09	23776565	59149
Bo9g078070.1	C09	23788700	59150
Bo9g078080.1	C09	23794741	59151
Bo9g078090.1	C09	23805134	59152
Bo9g078100.1	C09	23811563	59153
Bo9g078110.1	C09	23822023	59154
BnaC09g22810D	C09	23823871	59155
Bo9g078120.1	C09	23825380	59156
Bo9g078130.1	C09	23830869	59157
Bo9g078140.1	C09	23851402	59158
Bo9g078150.1	C09	23853766	59159
Bo9g078160.1	C09	23861157	59160
Bo9g078170.1	C09	23869911	59161
Bo9g078180.1	C09	23875331	59162
Bo9g078190.1	C09	23881659	59163
Bo9g078200.1	C09	23895217	59164
Bo9g078210.1	C09	23897804	59165
Bo9g078220.1	C09	23898625	59166
Bo9g078230.1	C09	23900731	59167
Bo9g078240.1	C09	23902772	59168
Bo9g078250.1	C09	23908675	59169
Bo9g078260.1	C09	23911330	59170
Bo9g078270.1	C09	23915692	59171
Bo9g078280.1	C09	23929528	59172
Bo9g078290.1	C09	23934648	59173
Bo9g078300.1	C09	23947724	59174
Bo9g078310.1	C09	23953936	59175
Bo9g078320.1	C09	23969112	59176
BnaC09g23010D	C09	23972079	59177
Bo9g078330.1	C09	23972095	59178
Bo9g078340.1	C09	23996611	59179
Bo9g078350.1	C09	23998301	59180
Bo9g078360.1	C09	24007982	59181
Bo9g078370.1	C09	24019741	59182
Bo9g078380.1	C09	24022786	59183
Bo9g078390.1	C09	24024344	59184
Bo9g078400.1	C09	24037020	59185
Bo9g078410.1	C09	24053070	59186
Bo9g078420.1	C09	24062940	59187
Bo9g078430.1	C09	24068967	59188
Bo9g078440.1	C09	24073360	59189
Bo9g078450.1	C09	24077995	59190
Bo9g078460.1	C09	24106593	59191
Bo9g078470.1	C09	24110184	59192
Bo9g078480.1	C09	24112174	59193
Bo9g078490.1	C09	24122492	59194
Bo9g078500.1	C09	24131752	59195
Bo9g078510.1	C09	24136957	59196
Bo9g078520.1	C09	24150659	59197
Bo9g078530.1	C09	24154909	59198
Bo9g078540.1	C09	24174776	59199
Bo9g078550.1	C09	24175752	59200
BnaC09g23160D	C09	24178836	59201
Bo9g079550.1	C09	24204467	59202
Bo9g079560.1	C09	24211998	59203
BnaC09g23230D	C09	24223829	59204
Bo9g079570.1	C09	24223876	59205
Bo9g079580.1	C09	24236194	59206
Bo9g079590.1	C09	24246749	59207
Bo9g079600.1	C09	24272642	59208
Bo9g079610.1	C09	24304521	59209
Bo9g079620.1	C09	24306509	59210
Bo9g079630.1	C09	24317974	59211
Bo9g079640.1	C09	24318913	59212
Bo9g079650.1	C09	24344631	59213
Bo9g079660.1	C09	24385347	59214
Bo9g079670.1	C09	24395133	59215
Bo9g079680.1	C09	24397109	59216
Bo9g079690.1	C09	24407757	59217
Bo9g079700.1	C09	24413124	59218
Bo9g079710.1	C09	24429857	59219
Bo9g080710.1	C09	24441688	59220
BnaC09g25000D	C09	24442227	59221
BnaC09g25010D	C09	24442227	59222
BnaC09g25020D	C09	24442227	59223
BnaC09g25030D	C09	24442227	59224
BnaC09g25040D	C09	24442227	59225
BnaC09g25050D	C09	24442227	59226
BnaC09g25060D	C09	24442227	59227
BnaC09g25070D	C09	24442227	59228
Bo9g080720.1	C09	24454011	59229
Bo9g080730.1	C09	24470556	59230
Bo9g080740.1	C09	24475546	59231
Bo9g081740.1	C09	24514534	59232
Bo9g081750.1	C09	24558586	59233
Bo9g081760.1	C09	24583004	59234
Bo9g081770.1	C09	24649289	59235
Bo9g081780.1	C09	24724160	59236
Bo9g081790.1	C09	24760751	59237
Bo9g081800.1	C09	24777900	59238
Bo9g081810.1	C09	24843230	59239
Bo9g081820.1	C09	24928044	59240
BnaC09g25090D	C09	24955037	59241
BnaC09g25100D	C09	24955037	59242
BnaC09g25110D	C09	24955037	59243
BnaC09g25120D	C09	24955037	59244
BnaC09g25130D	C09	24955037	59245
BnaC09g25140D	C09	24955037	59246
BnaC09g25150D	C09	24955037	59247
BnaC09g25160D	C09	24955037	59248
BnaC09g25170D	C09	24955037	59249
BnaC09g25180D	C09	24955037	59250
Bo9g081830.1	C09	24955112	59251
Bo9g081840.1	C09	24982308	59252
Bo9g081850.1	C09	25004174	59253
Bo9g081860.1	C09	25047842	59254
BnaC09g25080D	C09	25136766	59255
BnaC09g25200D	C09	25137343	59256
Bo9g081870.1	C09	25164484	59257
Bo9g081880.1	C09	25165163	59258
Bo9g081890.1	C09	25277688	59259
Bo9g081900.1	C09	25324621	59260
Bo9g081910.1	C09	25327100	59261
Bo9g081920.1	C09	25327920	59262
Bo9g081930.1	C09	25367876	59263
BnaC09g25260D	C09	25369063	59264
Bo9g081940.1	C09	25403719	59265
Bo9g081950.1	C09	25406862	59266
Bo9g081960.1	C09	25409356	59267
Bo9g081970.1	C09	25425571	59268
Bo9g081980.1	C09	25431389	59269
Bo9g081990.1	C09	25472412	59270
Bo9g082000.1	C09	25494169	59271
Bo9g082010.1	C09	25496608	59272
Bo9g082020.1	C09	25505860	59273
Bo9g082030.1	C09	25513097	59274
Bo9g082040.1	C09	25519661	59275
Bo9g082050.1	C09	25530487	59276
Bo9g082060.1	C09	25535043	59277
Bo9g082070.1	C09	25540713	59278
Bo9g082080.1	C09	25543684	59279
Bo9g082090.1	C09	25548171	59280
Bo9g082100.1	C09	25555962	59281
Bo9g082110.1	C09	25558329	59282
Bo9g082120.1	C09	25595278	59283
Bo9g083120.1	C09	25613014	59284
BnaC09g28490D	C09	25613424	59285
Bo9g083130.1	C09	25627268	59286
BnaC09g28440D	C09	25648281	59287
BnaC09g28450D	C09	25648281	59288
Bo9g083140.1	C09	25648380	59289
Bo9g083150.1	C09	25660363	59290
Bo9g083160.1	C09	25674594	59291
Bo9g083170.1	C09	25699962	59292
Bo9g083180.1	C09	25722734	59293
Bo9g083190.1	C09	25730740	59294
Bo9g083200.1	C09	25756386	59295
Bo9g083210.1	C09	25768148	59296
Bo9g083220.1	C09	25772021	59297
Bo9g083230.1	C09	25783275	59298
BnaC09g25440D	C09	25791424	59299
Bo9g083240.1	C09	25796336	59300
BnaC09g25470D	C09	25843574	59301
Bo9g084240.1	C09	25843574	59302
Bo9g084250.1	C09	25845846	59303
Bo9g084260.1	C09	25851252	59304
Bo9g084270.1	C09	25863172	59305
BnaC09g25490D	C09	25864114	59306
Bo9g084280.1	C09	25874674	59307
Bo9g084290.1	C09	25891080	59308
Bo9g084300.1	C09	25905151	59309
Bo9g084310.1	C09	25908283	59310
Bo9g084320.1	C09	25909810	59311
Bo9g084330.1	C09	25913588	59312
Bo9g084340.1	C09	25921119	59313
Bo9g084350.1	C09	25948600	59314
Bo9g084360.1	C09	25961547	59315
Bo9g084370.1	C09	25965434	59316
Bo9g084380.1	C09	25967234	59317
Bo9g084390.1	C09	25967798	59318
BnaC09g25560D	C09	25971713	59319
Bo9g084400.1	C09	25982369	59320
Bo9g084410.1	C09	25989240	59321
Bo9g084420.1	C09	25989863	59322
Bo9g084430.1	C09	25992046	59323
BnaC09g25590D	C09	26006397	59324
Bo9g084440.1	C09	26006397	59325
Bo9g084450.1	C09	26020977	59326
Bo9g084460.1	C09	26030678	59327
Bo9g084470.1	C09	26052707	59328
Bo9g084480.1	C09	26057211	59329
Bo9g084490.1	C09	26062389	59330
Bo9g084500.1	C09	26065899	59331
Bo9g084510.1	C09	26098304	59332
Bo9g084520.1	C09	26105370	59333
Bo9g084530.1	C09	26109522	59334
Bo9g084540.1	C09	26137702	59335
Bo9g084550.1	C09	26153555	59336
Bo9g084560.1	C09	26165614	59337
Bo9g084570.1	C09	26177541	59338
Bo9g084580.1	C09	26187988	59339
Bo9g084590.1	C09	26214901	59340
Bo9g084600.1	C09	26223658	59341
Bo9g084610.1	C09	26226475	59342
Bo9g084620.1	C09	26250365	59343
Bo9g084630.1	C09	26251758	59344
Bo9g084640.1	C09	26257203	59345
Bo9g084650.1	C09	26288153	59346
Bo9g084660.1	C09	26297680	59347
Bo9g084670.1	C09	26309508	59348
BnaC09g25780D	C09	26314813	59349
Bo9g084680.1	C09	26318644	59350
Bo9g084690.1	C09	26346487	59351
Bo9g084700.1	C09	26357334	59352
Bo9g084710.1	C09	26382904	59353
Bo9g084720.1	C09	26395067	59354
Bo9g084730.1	C09	26400666	59355
Bo9g085730.1	C09	26442673	59356
Bo9g085740.1	C09	26444317	59357
Bo9g085750.1	C09	26456832	59358
Bo9g085760.1	C09	26461849	59359
Bo9g085770.1	C09	26465091	59360
Bo9g085780.1	C09	26468132	59361
Bo9g085790.1	C09	26481019	59362
BnaC09g25890D	C09	26486950	59363
Bo9g085800.1	C09	26494721	59364
BnaC09g25870D	C09	26500033	59365
Bo9g085810.1	C09	26502151	59366
Bo9g085820.1	C09	26516050	59367
Bo9g085830.1	C09	26520327	59368
BnaC09g25840D	C09	26545172	59369
Bo9g085840.1	C09	26545962	59370
Bo9g085850.1	C09	26563161	59371
Bo9g086850.1	C09	26571922	59372
Bo9g086860.1	C09	26573525	59373
Bo9g086870.1	C09	26584576	59374
Bo9g086880.1	C09	26606457	59375
Bo9g086890.1	C09	26617015	59376
Bo9g086900.1	C09	26622936	59377
Bo9g086910.1	C09	26667042	59378
Bo9g086920.1	C09	26683213	59379
Bo9g086930.1	C09	26688701	59380
BnaC09g24830D	C09	26689418	59381
Bo9g086940.1	C09	26694029	59382
Bo9g086950.1	C09	26720493	59383
Bo9g086960.1	C09	26757511	59384
Bo9g086970.1	C09	26762855	59385
Bo9g086980.1	C09	26781068	59386
Bo9g086990.1	C09	26782763	59387
Bo9g087000.1	C09	26820601	59388
Bo9g087010.1	C09	26826549	59389
Bo9g087020.1	C09	26875479	59390
Bo9g087030.1	C09	26884574	59391
BnaC09g24740D	C09	26909056	59392
BnaC09g24750D	C09	26909056	59393
BnaC09g24760D	C09	26909056	59394
Bo9g087040.1	C09	26921541	59395
Bo9g088040.1	C09	26935958	59396
Bo9g088050.1	C09	26941218	59397
Bo9g088060.1	C09	26945399	59398
Bo9g088070.1	C09	26958444	59399
Bo9g088080.1	C09	26960936	59400
BnaC09g24690D	C09	26964848	59401
Bo9g088090.1	C09	26965225	59402
Bo9g088100.1	C09	26973038	59403
Bo9g088110.1	C09	26975144	59404
Bo9g088120.1	C09	26986235	59405
Bo9g088130.1	C09	26988841	59406
Bo9g088140.1	C09	26992628	59407
Bo9g088150.1	C09	26996310	59408
Bo9g088160.1	C09	27009681	59409
Bo9g088170.1	C09	27019413	59410
Bo9g088180.1	C09	27023764	59411
Bo9g088190.1	C09	27026528	59412
Bo9g088200.1	C09	27031578	59413
BnaC09g24610D	C09	27033376	59414
BnaC09g24600D	C09	27037174	59415
Bo9g088210.1	C09	27043455	59416
Bo9g088220.1	C09	27057539	59417
Bo9g088230.1	C09	27084757	59418
Bo9g088240.1	C09	27093568	59419
Bo9g088250.1	C09	27106438	59420
Bo9g088260.1	C09	27117736	59421
Bo9g088270.1	C09	27121117	59422
Bo9g088280.1	C09	27144656	59423
Bo9g088290.1	C09	27163890	59424
Bo9g088300.1	C09	27165839	59425
Bo9g088310.1	C09	27187253	59426
Bo9g088320.1	C09	27204625	59427
Bo9g088330.1	C09	27221471	59428
Bo9g088340.1	C09	27224969	59429
Bo9g088350.1	C09	27243863	59430
Bo9g088360.1	C09	27245887	59431
Bo9g088370.1	C09	27268051	59432
Bo9g088380.1	C09	27278129	59433
Bo9g088390.1	C09	27283890	59434
BnaC09g24460D	C09	27284260	59435
BnaC09g24470D	C09	27284260	59436
Bo9g088400.1	C09	27310522	59437
BnaC09g24450D	C09	27317620	59438
Bo9g088410.1	C09	27331193	59439
Bo9g088420.1	C09	27340548	59440
Bo9g088430.1	C09	27344439	59441
Bo9g088440.1	C09	27361278	59442
Bo9g088450.1	C09	27371430	59443
Bo9g088460.1	C09	27385188	59444
Bo9g088470.1	C09	27388155	59445
Bo9g088480.1	C09	27419523	59446
Bo9g088490.1	C09	27428195	59447
Bo9g088500.1	C09	27435414	59448
Bo9g088510.1	C09	27451179	59449
Bo9g088520.1	C09	27462105	59450
Bo9g088530.1	C09	27478713	59451
BnaC09g24370D	C09	27480015	59452
Bo9g088540.1	C09	27480342	59453
Bo9g088550.1	C09	27484355	59454
Bo9g088560.1	C09	27490536	59455
Bo9g088570.1	C09	27503034	59456
Bo9g088580.1	C09	27505217	59457
Bo9g088590.1	C09	27507817	59458
Bo9g088600.1	C09	27508853	59459
Bo9g088610.1	C09	27514707	59460
Bo9g088620.1	C09	27526130	59461
Bo9g089620.1	C09	27530722	59462
Bo9g089630.1	C09	27537832	59463
Bo9g089640.1	C09	27539819	59464
Bo9g089650.1	C09	27555539	59465
Bo9g089660.1	C09	27576414	59466
Bo9g089670.1	C09	27596566	59467
Bo9g089680.1	C09	27620774	59468
Bo9g089690.1	C09	27621512	59469
Bo9g089700.1	C09	27654221	59470
Bo9g090700.1	C09	27684185	59471
Bo9g090710.1	C09	27720515	59472
Bo9g090720.1	C09	27723877	59473
Bo9g090730.1	C09	27732555	59474
Bo9g090740.1	C09	27737710	59475
BnaC09g24250D	C09	27738129	59476
Bo9g090750.1	C09	27753411	59477
Bo9g090760.1	C09	27759267	59478
Bo9g090770.1	C09	27765631	59479
Bo9g090780.1	C09	27777565	59480
Bo9g090790.1	C09	27782873	59481
Bo9g090800.1	C09	27814253	59482
Bo9g090810.1	C09	27836739	59483
Bo9g090820.1	C09	27837552	59484
Bo9g090830.1	C09	27845739	59485
Bo9g090840.1	C09	27851675	59486
Bo9g090850.1	C09	27865888	59487
Bo9g090860.1	C09	27872687	59488
Bo9g090870.1	C09	27875418	59489
Bo9g090880.1	C09	27877905	59490
Bo9g090890.1	C09	27886858	59491
Bo9g090900.1	C09	27888264	59492
Bo9g090910.1	C09	27905066	59493
Bo9g090920.1	C09	27906204	59494
Bo9g090930.1	C09	27906895	59495
Bo9g090940.1	C09	27917172	59496
Bo9g090950.1	C09	27937709	59497
Bo9g090960.1	C09	27951897	59498
Bo9g090970.1	C09	27958781	59499
Bo9g090980.1	C09	27969822	59500
Bo9g090990.1	C09	27971897	59501
Bo9g091000.1	C09	27973511	59502
Bo9g091010.1	C09	27975744	59503
Bo9g091020.1	C09	27983690	59504
BnaC09g26120D	C09	28002856	59505
Bo9g091030.1	C09	28035943	59506
Bo9g091040.1	C09	28041904	59507
Bo9g091050.1	C09	28045082	59508
BnaC09g26170D	C09	28045660	59509
Bo9g091060.1	C09	28046515	59510
Bo9g091070.1	C09	28048965	59511
Bo9g091080.1	C09	28059318	59512
Bo9g091090.1	C09	28071966	59513
Bo9g091100.1	C09	28082882	59514
Bo9g091110.1	C09	28084053	59515
Bo9g091120.1	C09	28086913	59516
Bo9g091130.1	C09	28096102	59517
Bo9g091140.1	C09	28109924	59518
Bo9g091150.1	C09	28111799	59519
BnaC09g24200D	C09	28112041	59520
Bo9g091160.1	C09	28114036	59521
Bo9g091170.1	C09	28120642	59522
Bo9g091180.1	C09	28124746	59523
Bo9g091190.1	C09	28131027	59524
Bo9g091200.1	C09	28132301	59525
Bo9g091210.1	C09	28144418	59526
Bo9g091220.1	C09	28158588	59527
Bo9g091230.1	C09	28170711	59528
BnaC09g24100D	C09	28173969	59529
BnaC09g24120D	C09	28173969	59530
BnaC09g24110D	C09	28174033	59531
Bo9g091240.1	C09	28175044	59532
Bo9g091250.1	C09	28180571	59533
BnaC09g24080D	C09	28182082	59534
BnaC09g24070D	C09	28192103	59535
Bo9g091260.1	C09	28193165	59536
Bo9g091270.1	C09	28202247	59537
Bo9g091280.1	C09	28221183	59538
Bo9g091290.1	C09	28231188	59539
Bo9g091300.1	C09	28232400	59540
Bo9g091310.1	C09	28233681	59541
Bo9g091320.1	C09	28240831	59542
Bo9g091330.1	C09	28250085	59543
Bo9g091340.1	C09	28252559	59544
Bo9g091350.1	C09	28261086	59545
Bo9g091360.1	C09	28266496	59546
BnaC09g24020D	C09	28268578	59547
BnaC09g11390D	C09	28274949	59548
Bo9g091370.1	C09	28287466	59549
Bo9g091380.1	C09	28291020	59550
Bo9g091390.1	C09	28291727	59551
Bo9g091400.1	C09	28307813	59552
Bo9g091410.1	C09	28312869	59553
Bo9g091420.1	C09	28317627	59554
Bo9g091430.1	C09	28331678	59555
Bo9g091440.1	C09	28344220	59556
Bo9g092440.1	C09	28357157	59557
Bo9g092450.1	C09	28371260	59558
Bo9g092460.1	C09	28395602	59559
Bo9g092470.1	C09	28416274	59560
Bo9g092480.1	C09	28425639	59561
Bo9g092490.1	C09	28432328	59562
Bo9g092500.1	C09	28433357	59563
Bo9g092510.1	C09	28436150	59564
Bo9g092520.1	C09	28443324	59565
Bo9g092530.1	C09	28448873	59566
BnaC09g23950D	C09	28451683	59567
BnaC09g23940D	C09	28452474	59568
BnaC09g23930D	C09	28453031	59569
Bo9g092540.1	C09	28458400	59570
Bo9g092550.1	C09	28460966	59571
Bo9g092560.1	C09	28470688	59572
BnaC09g23890D	C09	28488108	59573
Bo9g092570.1	C09	28492749	59574
Bo9g092580.1	C09	28512571	59575
Bo9g092590.1	C09	28518048	59576
Bo9g092600.1	C09	28527520	59577
Bo9g092610.1	C09	28529760	59578
Bo9g092620.1	C09	28543181	59579
Bo9g092630.1	C09	28555472	59580
Bo9g092640.1	C09	28561857	59581
Bo9g092650.1	C09	28565145	59582
Bo9g092660.1	C09	28588857	59583
Bo9g092670.1	C09	28592323	59584
Bo9g092680.1	C09	28603819	59585
Bo9g092690.1	C09	28648022	59586
Bo9g092700.1	C09	28659010	59587
Bo9g092710.1	C09	28673938	59588
Bo9g092720.1	C09	28680372	59589
Bo9g092730.1	C09	28683809	59590
Bo9g092740.1	C09	28711376	59591
Bo9g092750.1	C09	28716200	59592
Bo9g092760.1	C09	28729179	59593
Bo9g092770.1	C09	28734816	59594
Bo9g093770.1	C09	28751331	59595
Bo9g093780.1	C09	28752374	59596
Bo9g093790.1	C09	28754954	59597
Bo9g093800.1	C09	28764576	59598
Bo9g093810.1	C09	28769680	59599
Bo9g093820.1	C09	28787179	59600
Bo9g093830.1	C09	28797772	59601
Bo9g093840.1	C09	28802057	59602
Bo9g093850.1	C09	28813324	59603
Bo9g093860.1	C09	28830047	59604
Bo9g093870.1	C09	28844075	59605
Bo9g093880.1	C09	28894360	59606
Bo9g093890.1	C09	28911284	59607
Bo9g093900.1	C09	28921534	59608
Bo9g093910.1	C09	28933792	59609
Bo9g093920.1	C09	28935480	59610
Bo9g093930.1	C09	28971842	59611
BnaC09g23640D	C09	28975970	59612
Bo9g093940.1	C09	28975970	59613
Bo9g093950.1	C09	28995543	59614
Bo9g093960.1	C09	29001837	59615
Bo9g093970.1	C09	29004871	59616
Bo9g093980.1	C09	29007014	59617
Bo9g093990.1	C09	29015680	59618
Bo9g094000.1	C09	29028515	59619
Bo9g094010.1	C09	29033550	59620
Bo9g094020.1	C09	29035914	59621
Bo9g094030.1	C09	29056084	59622
Bo9g094040.1	C09	29069948	59623
Bo9g094050.1	C09	29081202	59624
Bo9g094060.1	C09	29084102	59625
Bo9g094070.1	C09	29097271	59626
Bo9g094080.1	C09	29099176	59627
Bo9g094090.1	C09	29139769	59628
Bo9g094100.1	C09	29156926	59629
BnaC09g23510D	C09	29164243	59630
Bo9g094110.1	C09	29166797	59631
Bo9g094120.1	C09	29173890	59632
Bo9g094130.1	C09	29195675	59633
Bo9g094140.1	C09	29210972	59634
Bo9g094150.1	C09	29213083	59635
Bo9g094160.1	C09	29220768	59636
Bo9g094170.1	C09	29223709	59637
Bo9g094180.1	C09	29231590	59638
Bo9g094190.1	C09	29236677	59639
BnaC09g23390D	C09	29254455	59640
Bo9g094200.1	C09	29261214	59641
Bo9g094210.1	C09	29262510	59642
Bo9g094220.1	C09	29275176	59643
Bo9g094230.1	C09	29286028	59644
Bo9g094240.1	C09	29294258	59645
BnaC09g23310D	C09	29295565	59646
Bo9g094250.1	C09	29327223	59647
Bo9g094260.1	C09	29331836	59648
Bo9g094270.1	C09	29339222	59649
Bo9g094280.1	C09	29340924	59650
Bo9g094290.1	C09	29341988	59651
Bo9g094300.1	C09	29343098	59652
Bo9g094310.1	C09	29346330	59653
BnaC09g23260D	C09	29351250	59654
Bo9g094320.1	C09	29378840	59655
Bo9g094330.1	C09	29391083	59656
Bo9g094340.1	C09	29397431	59657
Bo9g094350.1	C09	29402846	59658
Bo9g094360.1	C09	29453021	59659
Bo9g094370.1	C09	29454468	59660
Bo9g095370.1	C09	29455458	59661
Bo9g095380.1	C09	29502502	59662
Bo9g095390.1	C09	29529774	59663
BnaC09g26450D	C09	29534294	59664
BnaC09g26460D	C09	29534294	59665
Bo9g095400.1	C09	29563865	59666
Bo9g095410.1	C09	29606996	59667
Bo9g095420.1	C09	29637980	59668
Bo9g095430.1	C09	29651602	59669
Bo9g095440.1	C09	29724554	59670
